TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-07 02:45:11,1770432311993,backend-one-gilt-89.vercel.app/api/admin/config,OPTIONS,,204,t7264-1770432311993-7c8e71f4d445,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,2,iad1,270,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:45:08,1770432308899,backend-one-gilt-89.vercel.app/api/health,GET,,200,m2hgx-1770432308899-a2fa8b77f1fb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,122,iad1,270,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:45:07,1770432307809,backend-one-gilt-89.vercel.app/api/admin/system-status,GET,,200,f99rw-1770432307809-f4e8e6acb071,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,526,iad1,270,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:45:07,1770432307634,backend-one-gilt-89.vercel.app/api/admin/system-status,OPTIONS,,204,pzht4-1770432307634-8ec770959531,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,1,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:45:04,1770432304055,backend-one-gilt-89.vercel.app/api/health,GET,,200,s24q8-1770432304055-196b692203a8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,139,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:45:02,1770432302280,backend-one-gilt-89.vercel.app/api/admin/aliases,GET,,304,dwlwd-1770432302280-c5993427e077,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,315,iad1,270,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZT380393FYA19XNWG6BWS,qcrWduHpx6cr,1
2026-02-07 02:45:02,1770432302273,backend-one-gilt-89.vercel.app/api/admin/live,GET,,304,9fbnz-1770432302273-7bb96a22925a,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,146,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:45:02,1770432302192,backend-one-gilt-89.vercel.app/api/admin/config,GET,,304,c88jx-1770432302192-0488d1042224,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,302,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:45:02,1770432302100,backend-one-gilt-89.vercel.app/api/admin/aliases,OPTIONS,,204,9fbnz-1770432302100-8f017c3b282b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,5,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZT32EB83X2PJ361Q3NV0J,qcrWduHpx6cr,1
2026-02-07 02:45:02,1770432302092,backend-one-gilt-89.vercel.app/api/admin/live,OPTIONS,,204,2fjxh-1770432302092-7a69a58ad790,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,2,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:45:01,1770432301992,backend-one-gilt-89.vercel.app/api/admin/config,OPTIONS,,204,nsg7f-1770432301992-de8faae986a2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,1,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:58,1770432298422,backend-one-gilt-89.vercel.app/api/health,GET,,200,8x7nl-1770432298422-d3f558425f19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,132,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:53,1770432293424,backend-one-gilt-89.vercel.app/api/health,GET,,200,r8lsj-1770432293424-22a54177d344,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,131,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:52,1770432292175,backend-one-gilt-89.vercel.app/api/admin/aliases,GET,,304,lml5h-1770432292175-53fa8bf133ff,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,126,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:44:52,1770432292164,backend-one-gilt-89.vercel.app/api/admin/live,GET,,304,pkt2w-1770432292164-64b0cbe353d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,168,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZSSBQFZ5H58HN1G036CX2,qcrWduHpx6cr,1
2026-02-07 02:44:52,1770432292154,backend-one-gilt-89.vercel.app/api/admin/config,GET,,304,kbwkh-1770432292154-b685f3ff7dad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,155,iad1,269,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:44:52,1770432292000,backend-one-gilt-89.vercel.app/api/admin/live,OPTIONS,,204,kbwkh-1770432292000-b41a5ab02206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,6,iad1,272,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZSS6KE4ZA1QX5D1ZFH0XK,tMvFSKUtDd8V,1
2026-02-07 02:44:52,1770432292000,backend-one-gilt-89.vercel.app/api/admin/aliases,OPTIONS,,204,jb8nx-1770432292000-34b9c2ee8b72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,6,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZSS6R1RTDADH8QRXGMJ5P,qcrWduHpx6cr,1
2026-02-07 02:44:51,1770432291992,backend-one-gilt-89.vercel.app/api/admin/config,OPTIONS,,204,pkt2w-1770432291992-c462e5f31024,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,2,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:48,1770432288462,backend-one-gilt-89.vercel.app/api/health,GET,,200,jwqll-1770432288462-623711cc7ff2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,121,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:43,1770432283452,backend-one-gilt-89.vercel.app/api/health,GET,,200,c88jx-1770432283452-b6904e333805,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,128,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:42,1770432282362,backend-one-gilt-89.vercel.app/api/admin/aliases,GET,,304,pfr5k-1770432282362-bb0ed5c831b1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,156,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:42,1770432282199,backend-one-gilt-89.vercel.app/api/admin/live,GET,,304,kbwkh-1770432282199-5ee95b4553eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,129,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:42,1770432282194,backend-one-gilt-89.vercel.app/api/admin/config,GET,,304,jwqll-1770432282194-f19c2e37c456,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,349,iad1,280,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZSFMH2HTCC9MXQK0V97A7,tMvFSKUtDd8V,1
2026-02-07 02:44:42,1770432282022,backend-one-gilt-89.vercel.app/api/admin/live,OPTIONS,,204,kbwkh-1770432282022-ca71d6254a68,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,10,iad1,275,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZSFEWB32FRT913N717N4F,tMvFSKUtDd8V,1
2026-02-07 02:44:42,1770432282022,backend-one-gilt-89.vercel.app/api/admin/aliases,OPTIONS,,204,jwqll-1770432282022-0e8190cea397,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,1,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:42,1770432282017,backend-one-gilt-89.vercel.app/api/admin/config,OPTIONS,,204,4dngz-1770432282017-0d4591a718eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,2,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:38,1770432278497,backend-one-gilt-89.vercel.app/api/health,GET,,200,kbwkh-1770432278497-be35a82996d7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,133,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:37,1770432277912,backend-one-gilt-89.vercel.app/api/admin/system-status,GET,,200,kbwkh-1770432277912-1190af5f08eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,428,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:37,1770432277692,backend-one-gilt-89.vercel.app/api/admin/system-status,OPTIONS,,204,4dngz-1770432277692-cbd23dfbe5c7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,2,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:33,1770432273480,backend-one-gilt-89.vercel.app/api/health,GET,,200,xd797-1770432273480-e4b94a005e00,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,122,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:32,1770432272215,backend-one-gilt-89.vercel.app/api/admin/live,GET,,304,pzht4-1770432272215-793ed764ebbd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,116,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:44:32,1770432272208,backend-one-gilt-89.vercel.app/api/admin/aliases,GET,,304,4qfjv-1770432272208-33715b595ce5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,150,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:44:32,1770432272136,backend-one-gilt-89.vercel.app/api/admin/config,GET,,304,pfr5k-1770432272136-e7db8b8fdbd1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,146,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,3
2026-02-07 02:44:31,1770432271986,backend-one-gilt-89.vercel.app/api/admin/aliases,OPTIONS,,204,xd797-1770432271986-e4f99c2cd8e5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,5,iad1,268,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZS5N5SJQN3TZCW1JSA7PZ,qcrWduHpx6cr,1
2026-02-07 02:44:31,1770432271984,backend-one-gilt-89.vercel.app/api/admin/live,OPTIONS,,204,2mpml-1770432271984-7862e4e99383,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,13,iad1,266,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZS5N49XC7V3RMZ9KCT22V,tMvFSKUtDd8V,1
2026-02-07 02:44:31,1770432271978,backend-one-gilt-89.vercel.app/api/admin/config,OPTIONS,,204,qthr8-1770432271978-0d252c560ae3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,1,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:28,1770432268455,backend-one-gilt-89.vercel.app/api/health,GET,,200,xd797-1770432268455-1cdf354871db,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,132,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:23,1770432263469,backend-one-gilt-89.vercel.app/api/health,GET,,200,4dngz-1770432263469-c10708b845a0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,138,iad1,267,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZPMZRCVVGZWE7R77CRW57,lqMqWWhpU7ax,2
2026-02-07 02:44:22,1770432262358,backend-one-gilt-89.vercel.app/api/admin/live,GET,,200,g25hj-1770432262282-9d8895fcd253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-one-gilt-89.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,,,,,[Supabase] Creating client with URL: https://ezemaacyyvbpjlagchds.supabase.co,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,,,
2026-02-07 02:44:22,1770432262282,backend-one-gilt-89.vercel.app/api/admin/live,GET,,200,g25hj-1770432262282-9d8895fcd253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-one-gilt-89.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,359,iad1,260,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZRW5YZ8Y51P0NGXYFNS6J,tMvFSKUtDd8V,1
2026-02-07 02:44:22,1770432262282,backend-one-gilt-89.vercel.app/api/admin/aliases,GET,,200,2lvz7-1770432262282-9e4d5178dc0b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/api/server-vercel.js,backend-one-gilt-89.vercel.app,backend-jrkn2eygn-freeflow-build.vercel.app,dpl_GcZ7fbAbK3jHMFVVvrZVeL7vSuim,192,iad1,270,2048,,prj_o7l4vZl14SXjUc8ILOrSTeM555wX,,,01KGTZRW60RGKN3Z34TFWGWDPR,qcrWduHpx6cr,1
